cohort_name,group_name,group_level,strata_name,strata_level,variable_name,variable_level,variable_type,estimate_type,estimate,estimate_suppressed
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,75 to 150,Record count,Overall,Numeric,Count,27,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,35 to 44,Record count,Overall,Numeric,Count,28,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,25 to 34,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,45 to 54,Record count,Overall,Numeric,Count,10,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,65 to 74,Record count,Overall,Numeric,Count,76,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,None,Record count,Overall,Numeric,Count,54,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,75 to 150,Record count,Overall,Numeric,Count,42,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,45 to 54,Record count,Overall,Numeric,Count,30,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,0 to 17 and Male,Record count,Overall,Numeric,Count,11,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,39,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,410,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,36,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,61,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,25 to 34 and Male,Record count,Overall,Numeric,Count,17,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,14,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,215,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,18 to 24 and Female,Record count,Overall,Numeric,Count,31,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,431,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,163,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,41,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,None and Female,Record count,Overall,Numeric,Count,413,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,None and Male,Record count,Overall,Numeric,Count,40,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,32,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group and sex,0 to 17 and Female,Record count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,23,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,0 to 17 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,8,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,15,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,None and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,225,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,18 to 24 and Female,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,13,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,18 to 24 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,14,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,None and Male,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,None and Female,Record count,Overall,Numeric,Count,44,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,18 to 24 and Female,Record count,Overall,Numeric,Count,24,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,91,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,24,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,40,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,25 to 34 and Male,Record count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,22,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,8,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,None and Male,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,8,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,0 to 17 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,9,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,74,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,None and Female,Record count,Overall,Numeric,Count,32,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,None and Male,Record count,Overall,Numeric,Count,20,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,25 to 34 and Male,Record count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,131,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,0 to 17 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,18 to 24 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,0 to 17 and Female,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,23,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,65 to 74 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,22,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,7,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,39,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,25 to 34 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,8,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,None and Female,Record count,Overall,Numeric,Count,49,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,35 to 44 and Male,Record count,Overall,Numeric,Count,23,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,75 to 150 and Female,Record count,Overall,Numeric,Count,204,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,94,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,None and Female,Record count,Overall,Numeric,Count,71,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,21,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,0 to 17 and Male,Record count,Overall,Numeric,Count,7,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,25 to 34 and Female,Record count,Overall,Numeric,Count,39,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,75 to 150 and Male,Record count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,None and Male,Record count,Overall,Numeric,Count,7,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group and sex,None and Female,Record count,Overall,Numeric,Count,217,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,25 to 34 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,21,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group and sex,18 to 24 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,35 to 44 and Female,Record count,Overall,Numeric,Count,26,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,74,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,45 to 54 and Female,Record count,Overall,Numeric,Count,29,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,65 to 74 and Female,Record count,Overall,Numeric,Count,51,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group and sex,45 to 54 and Male,Record count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,Codelist,Overall,Overall,Overall,Person count,Overall,Numeric,Count,1381,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Overall,Overall,Person count,Overall,Numeric,Count,220,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Overall,Overall,Person count,Overall,Numeric,Count,697,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Overall,Overall,Person count,Overall,Numeric,Count,260,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Overall,Overall,Person count,Overall,Numeric,Count,173,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Overall,Overall,Person count,Overall,Numeric,Count,86,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2017,Person count,Overall,Numeric,Count,314,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2018,Person count,Overall,Numeric,Count,276,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2022,Person count,Overall,Numeric,Count,74,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2019,Person count,Overall,Numeric,Count,276,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2021,Person count,Overall,Numeric,Count,258,FALSE
rectopexy_narrow_cs,Codelist,Overall,Year,2020,Person count,Overall,Numeric,Count,220,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2019,Person count,Overall,Numeric,Count,142,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2017,Person count,Overall,Numeric,Count,140,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2017,Person count,Overall,Numeric,Count,45,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2022,Person count,Overall,Numeric,Count,38,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2022,Person count,Overall,Numeric,Count,9,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2020,Person count,Overall,Numeric,Count,39,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2019,Person count,Overall,Numeric,Count,45,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2018,Person count,Overall,Numeric,Count,50,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2017,Person count,Overall,Numeric,Count,27,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2019,Person count,Overall,Numeric,Count,26,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2020,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2018,Person count,Overall,Numeric,Count,19,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2022,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2020,Person count,Overall,Numeric,Count,28,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2021,Person count,Overall,Numeric,Count,34,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2022,Person count,Overall,Numeric,Count,10,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2020,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2021,Person count,Overall,Numeric,Count,152,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2019,Person count,Overall,Numeric,Count,57,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Year,2017,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2021,Person count,Overall,Numeric,Count,41,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2022,Person count,Overall,Numeric,Count,17,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2021,Person count,Overall,Numeric,Count,27,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2017,Person count,Overall,Numeric,Count,67,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2018,Person count,Overall,Numeric,Count,131,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Year,2018,Person count,Overall,Numeric,Count,30,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2019,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Year,2020,Person count,Overall,Numeric,Count,104,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Year,2021,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Year,2018,Person count,Overall,Numeric,Count,50,FALSE
rectopexy_narrow_cs,Codelist,Overall,Sex,Female,Person count,Overall,Numeric,Count,1217,FALSE
rectopexy_narrow_cs,Codelist,Overall,Sex,Male,Person count,Overall,Numeric,Count,164,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Sex,Female,Person count,Overall,Numeric,Count,159,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Sex,Female,Person count,Overall,Numeric,Count,652,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Sex,Male,Person count,Overall,Numeric,Count,12,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Sex,Male,Person count,Overall,Numeric,Count,13,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Sex,Female,Person count,Overall,Numeric,Count,74,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Sex,Female,Person count,Overall,Numeric,Count,176,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Sex,Male,Person count,Overall,Numeric,Count,84,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Sex,Male,Person count,Overall,Numeric,Count,14,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Sex,Female,Person count,Overall,Numeric,Count,207,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Sex,Male,Person count,Overall,Numeric,Count,45,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,75 to 150,Person count,Overall,Numeric,Count,353,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,25 to 34,Person count,Overall,Numeric,Count,58,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,None,Person count,Overall,Numeric,Count,306,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,0 to 17,Person count,Overall,Numeric,Count,12,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,45 to 54,Person count,Overall,Numeric,Count,162,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,65 to 74,Person count,Overall,Numeric,Count,328,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,35 to 44,Person count,Overall,Numeric,Count,133,FALSE
rectopexy_narrow_cs,Codelist,Overall,Age group,18 to 24,Person count,Overall,Numeric,Count,31,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,18 to 24,Person count,Overall,Numeric,Count,NA,TRUE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,65 to 74,Person count,Overall,Numeric,Count,175,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,35 to 44,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,0 to 17,Person count,Overall,Numeric,Count,6,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,35 to 44,Person count,Overall,Numeric,Count,31,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,None,Person count,Overall,Numeric,Count,151,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,25 to 34,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,None,Person count,Overall,Numeric,Count,49,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection (2109209)",Age group,25 to 34,Person count,Overall,Numeric,Count,10,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,18 to 24,Person count,Overall,Numeric,Count,5,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,18 to 24,Person count,Overall,Numeric,Count,19,FALSE
rectopexy_narrow_cs,By concept,"Laparoscopy, surgical; proctopexy (for prolapse) (2109208)",Age group,75 to 150,Person count,Overall,Numeric,Count,165,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); abdominal approach (2109214)",Age group,75 to 150,Person count,Overall,Numeric,Count,64,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); perineal approach (2109215)",Age group,45 to 54,Person count,Overall,Numeric,Count,33,FALSE
rectopexy_narrow_cs,By concept,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach (2109216)",Age group,65 to 74,Person count,Overall,Numeric,Count,17,FALSE
